model_name,build_type,skuno,station,serial_number,repair_detail_created_at,repair_code,result,symptom_labels
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06095,2024-04-12 16:20:10,REPLACE- DIMM,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-amd_cpu_power_virus
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06095,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06128,2024-04-30 11:19:25,REPLACE- CPU,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-rainbow
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06128,2024-04-30 11:20:05,REPLACE- CPU,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-rainbow
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06128,2024-05-02 15:35:10,REPLACE- CPU,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-maxcorestim
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06128,2024-05-02 15:40:51,REPLACE- CPU,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-maxcorestim
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06128,2024-05-02 15:46:48,REPLACE- DIMM,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-maxcorestim
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06128,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06171,,,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-amd_cpu_power_virus
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06171,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06184,,,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-amd_cpu_power_virus
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06184,2024-04-17 15:03:02,REPLACE- DIMM,0,attach booting logs to otc failed.|diorite pci string checking|diorite sanity check failed|diorite ssh connection failed|dump lpcsnoop service log at initial boot failed|host-boot-timeout|no-output-detected|sync attachment to control server failed|task-failed-with-non-zero-code-return-code|test-completion-missing-error-dna|timeout exceeded.
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06184,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06325,,,0,rsync-error|test-completion-missing-error-rainbow
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06325,2024-04-18 11:37:27,RETEST,0,attach booting logs to otc failed.|diorite pci string checking|diorite sanity check failed|diorite ssh connection failed|dump lpcsnoop service log at initial boot failed|host-boot-timeout|no-output-detected|sync attachment to control server failed|task-failed-with-non-zero-code-return-code|test-completion-missing-error-dna|timeout exceeded.
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06325,2024-05-03 16:59:32,RETEST,0,rsync-error|test-completion-missing-error-cpu_checker_burnin
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06325,2024-05-06 16:47:30,REPLACE- DIMM,0,rsync-error|test-completion-missing-error-cpu_checker_burnin
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06325,2024-05-28 12:39:03,RETEST,0,rsync-error|test-completion-missing-error-cpu_checker_burnin
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06325,2024-05-29 10:57:44,REPLACE- MOBO,0,rsync-error|test-completion-missing-error-cpu_checker_burnin
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06325,2024-05-29 10:58:12,REPLACE- CPU,0,rsync-error|test-completion-missing-error-cpu_checker_burnin
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06325,2024-05-29 10:58:41,REPLACE- CPU,0,rsync-error|test-completion-missing-error-cpu_checker_burnin
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06325,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06332,2024-04-18 15:17:31,RETEST,0,hardware config check failed
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06332,2024-04-22 13:15:00,REPLACE- DIMM,0,error-monitor-procedural-error|no-output-detected|read-mce-tolerance-failed|rsync-error|task-failed-with-non-zero-code-return-code|test-completion-missing-error-rainbow
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06332,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06352,,,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-maxcorestim
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06352,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06389,2024-04-23 14:11:45,RETEST,0,hardware config check failed
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06389,2024-04-30 16:12:36,REPLACE- DIMM,0,no-output-detected|rsync-error|test-completion-missing-error-cpu_checker_burnin
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06389,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06416,2024-04-22 18:58:33,REPLACE- DIMM,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-amd_cpu_power_virus
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06416,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06436,,,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-amd_cpu_power_virus
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06436,2024-04-15 10:21:49,RETEST,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-amd_cpu_power_virus
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06436,2024-04-15 15:28:54,RESEAT - CPU,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-amd_cpu_power_virus
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06436,2024-04-18 15:16:02,REPLACE- DIMM,0,rsync-error|test-completion-missing-error-amd_cpu_power_virus
ASTORIA,GA,1154427,AST SDC Test,FWI2414-06436,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13399,2024-04-15 11:29:16,RETEST,0,rsync-error|test-completion-missing-error-cpu_checker_burnin
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13399,2024-04-15 11:35:46,RETEST,0,rsync-error|test-completion-missing-error-cpu_checker_burnin
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13399,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13400,,,0,rsync-error|test-completion-missing-error-maxcorestim
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13400,2024-04-18 22:51:36,RETEST,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-cpu_checker_burnin
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13400,2024-05-03 13:48:09,REPLACE- DIMM,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-maxcorestim
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13400,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13468,,,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-amd_cpu_power_virus
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13468,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13555,2024-04-30 13:23:13,REPLACE- CPU,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-maxcorestim
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13555,2024-04-30 13:23:47,REPLACE- CPU,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-maxcorestim
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13555,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13564,2024-04-12 17:41:38,RETEST,0,rsync-error|test-completion-missing-error-amd_cpu_power_virus
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13564,2024-04-17 16:06:05,RETEST,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-cpu_checker_burnin
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13564,2024-05-15 14:51:33,REPLACE- MOBO,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-amd_cpu_power_virus
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13564,2024-05-15 14:52:07,REPLACE- CPU,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-amd_cpu_power_virus
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13564,2024-05-15 14:52:39,REPLACE- CPU,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-amd_cpu_power_virus
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13564,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13566,,,0,rsync-error|test-completion-missing-error-rainbow
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13566,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13589,2024-04-24 09:26:18,REPLACE- DIMM,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-maxcorestim
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13589,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13602,2024-04-16 15:04:53,REPLACE- DIMM,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-amd_cpu_power_virus
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13602,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13616,2024-04-19 20:51:53,RETEST,0,error-monitor-procedural-error|read-mce-tolerance-failed|task-failed-with-non-zero-code-return-code
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13616,,,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-cpu_checker_burnin
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13616,2024-05-07 20:44:06,RESEAT - CPU,0,excessive-uncorrectable-core-cpu-errors
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13616,2024-05-08 12:48:47,REPLACE- DIMM,0,rsync-error|test-completion-missing-error-maxcorestim
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13616,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13619,,,0,excessive-uncorrectable-core-cpu-errors|no-output-detected|rsync-error|test-completion-missing-error-cpu_checker_burnin
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13619,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13705,,,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-rainbow
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13705,2024-04-18 23:13:11,RETEST,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-cpu_checker_burnin
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13705,2024-05-01 10:48:06,REPLACE- AGORA,0,no-output-detected|rsync-error|test-completion-missing-error-dna|test-completion-missing-error-hwinterface_smoketest
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13705,2024-05-01 10:49:49,REPLACE- DIMM,0,no-output-detected|rsync-error|test-completion-missing-error-dna|test-completion-missing-error-hwinterface_smoketest
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13705,2024-05-01 10:31:57,REPLACE- MOBO,0,no-output-detected|rsync-error|test-completion-missing-error-dna|test-completion-missing-error-hwinterface_smoketest
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13705,2024-05-01 10:32:32,REPLACE- CPU,0,no-output-detected|rsync-error|test-completion-missing-error-dna|test-completion-missing-error-hwinterface_smoketest
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13705,2024-05-01 10:34:18,REPLACE- CPU,0,no-output-detected|rsync-error|test-completion-missing-error-dna|test-completion-missing-error-hwinterface_smoketest
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13705,2024-05-01 10:45:24,REPLACE- CPU,0,no-output-detected|rsync-error|test-completion-missing-error-dna|test-completion-missing-error-hwinterface_smoketest
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13705,2024-05-01 10:46:00,REPLACE- CPU,0,no-output-detected|rsync-error|test-completion-missing-error-dna|test-completion-missing-error-hwinterface_smoketest
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13705,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13735,2024-04-15 17:26:11,REPLACE- DIMM,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-amd_cpu_power_virus
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13735,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13763,2024-04-15 12:15:53,REPLACE- DIMM,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-amd_cpu_power_virus
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13763,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13825,,,0,rsync-error|test-completion-missing-error-cpu_checker_burnin
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13825,2024-04-23 19:32:46,REPLACE- DIMM,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-rainbow
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13825,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13836,,,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-amd_cpu_power_virus
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13836,2024-04-18 15:34:23,REPLACE- DIMM,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-amd_cpu_power_virus
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13836,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13877,,,0,rsync-error|test-completion-missing-error-rainbow
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13877,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13995,,,0,hardware config check failed|no-output-detected|rsync-error|test-completion-missing-error-dna
ASTORIA,GA,1154427,AST SDC Test,FWI2414-13995,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2414-14187,,,0,excessive-uncorrectable-cache-cpu-errors|rsync-error|test-completion-missing-error-cpu_checker_burnin
ASTORIA,GA,1154427,AST SDC Test,FWI2414-14187,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2414-14202,,,0,rsync-error|test-completion-missing-error-amd_cpu_power_virus
ASTORIA,GA,1154427,AST SDC Test,FWI2414-14202,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2415-04558,,,0,rsync-error|test-completion-missing-error-cpu_checker_burnin
ASTORIA,GA,1154427,AST SDC Test,FWI2415-04558,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2415-04568,,,0,create telnet and ssh connection to dut failed|diorite pci string checking|no-output-detected|rsync-error|test-completion-missing-error-dna
ASTORIA,GA,1154427,AST SDC Test,FWI2415-04568,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2503-09989,2025-01-28 11:11:17,SDC_RETEST,0,diorite ssh connection failed|host-boot-issue-transaction-timeout|rsync-error|test-completion-missing-error-maxcorestim
ASTORIA,GA,1154427,AST SDC Test,FWI2503-09989,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2503-10371,2025-01-22 16:54:37,SDC_RETEST,0,excessive-uncorrectable-cache-cpu-errors|rsync-error|test-completion-missing-error-cpu_checker_burnin
ASTORIA,GA,1154427,AST SDC Test,FWI2503-10371,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2503-10426,2025-01-22 11:52:28,SDC_RETEST,0,check boot number failed|no-output-detected|rsync-error|test-completion-missing-error-dna
ASTORIA,GA,1154427,AST SDC Test,FWI2503-10426,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2503-10720,2025-01-21 12:40:17,SDC_RETEST,0,rsync-error|test-completion-missing-error-amd_cpu_power_virus
ASTORIA,GA,1154427,AST SDC Test,FWI2503-10720,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2503-10738,2025-01-30 18:13:45,REPLACE- CPU,0,diorite pci string checking|diorite sanity check failed|diorite ssh connection failed|no-host-console-output|rsync-error|test-completion-missing-error-amd_cpu_power_virus
ASTORIA,GA,1154427,AST SDC Test,FWI2503-10738,2025-01-30 18:15:57,REPLACE- CPU,0,diorite pci string checking|diorite sanity check failed|diorite ssh connection failed|no-host-console-output|rsync-error|test-completion-missing-error-amd_cpu_power_virus
ASTORIA,GA,1154427,AST SDC Test,FWI2503-10738,2025-01-30 18:17:40,REPLACE- MOBO,0,diorite pci string checking|diorite sanity check failed|diorite ssh connection failed|no-host-console-output|rsync-error|test-completion-missing-error-amd_cpu_power_virus
ASTORIA,GA,1154427,AST SDC Test,FWI2503-10738,2025-01-25 11:10:32,SDC_RETEST,0,diorite pci string checking|diorite sanity check failed|diorite ssh connection failed|no-host-console-output|rsync-error|test-completion-missing-error-amd_cpu_power_virus
ASTORIA,GA,1154427,AST SDC Test,FWI2503-10738,2025-02-03 13:37:00,RETEST,0,diorite pci string checking|diorite sanity check failed|diorite ssh connection failed|no-host-console-output|rsync-error|test-completion-missing-error-amd_cpu_power_virus
ASTORIA,GA,1154427,AST SDC Test,FWI2503-10738,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2503-11071,2025-01-22 15:53:56,SDC_RETEST,0,"command execution failed: date -s ""2025-01-22 21:43:09""|no-output-detected|rsync-error|test-completion-missing-error-dna"
ASTORIA,GA,1154427,AST SDC Test,FWI2503-11071,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2503-11121,2025-01-24 13:48:55,SDC_RETEST,0,create host ssh connection failed|diorite pci string checking|rsync-error|test-completion-missing-error-rainbow
ASTORIA,GA,1154427,AST SDC Test,FWI2503-11121,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2503-11235,2025-01-21 14:37:50,SDC_RETEST,0,check boot number failed|no-output-detected|rsync-error|test-completion-missing-error-dna
ASTORIA,GA,1154427,AST SDC Test,FWI2503-11235,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2503-11282,2025-01-18 22:45:40,SDC_RETEST,0,diorite ssh connection failed|host-boot-issue-transaction-timeout|rsync-error|test-completion-missing-error-maxcorestim
ASTORIA,GA,1154427,AST SDC Test,FWI2503-11282,2025-01-23 13:15:51,RETEST,0,task-failed-with-non-zero-code-return-code|test-completion-missing-error-cpu_checker_burnin
ASTORIA,GA,1154427,AST SDC Test,FWI2503-11282,2025-02-15 11:37:44,RETEST,0,checking bmc boot readiness and get bmc ip failed|dump lpcsnoop service log at initial boot failed|no-output-detected|rsync-error|sync attachment to control server failed|test-completion-missing-error-dna
ASTORIA,GA,1154427,AST SDC Test,FWI2503-11282,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2504-08421,2025-01-25 05:00:40,SDC_RETEST,0,check boot number failed|no-output-detected|rsync-error|test-completion-missing-error-dna
ASTORIA,GA,1154427,AST SDC Test,FWI2504-08421,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2504-08629,2025-01-28 18:45:11,SDC_RETEST,0,diorite pci string checking|diorite sanity check failed|diorite ssh connection failed|no-host-console-output|rsync-error|test-completion-missing-error-maxcorestim
ASTORIA,GA,1154427,AST SDC Test,FWI2504-08629,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2504-09237,2025-01-27 22:19:20,SDC_RETEST,0,rsync-error|test-completion-missing-error-maxcorestim
ASTORIA,GA,1154427,AST SDC Test,FWI2504-09237,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2504-09532,2025-01-25 06:55:33,SDC_RETEST,0,task-failed-with-non-zero-code-return-code|test-completion-missing-error-rainbow
ASTORIA,GA,1154427,AST SDC Test,FWI2504-09532,2025-01-25 08:47:21,RETEST,0,rsync-error|test-completion-missing-error-amd_cpu_power_virus
ASTORIA,GA,1154427,AST SDC Test,FWI2504-09532,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2504-09555,2025-01-25 03:33:02,SDC_RETEST,0,check boot number failed|no-output-detected|rsync-error|test-completion-missing-error-dna
ASTORIA,GA,1154427,AST SDC Test,FWI2504-09555,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2504-09650,2025-01-25 03:02:31,SDC_RETEST,0,rsync-error|test-completion-missing-error-amd_cpu_power_virus
ASTORIA,GA,1154427,AST SDC Test,FWI2504-09650,2025-01-25 05:05:08,RETEST,0,rsync-error|test-completion-missing-error-amd_cpu_power_virus
ASTORIA,GA,1154427,AST SDC Test,FWI2504-09650,2025-01-29 14:39:18,RETEST,0,rsync-error|test-completion-missing-error-amd_cpu_power_virus
ASTORIA,GA,1154427,AST SDC Test,FWI2504-09650,2025-01-30 11:42:10,RETEST,0,no-output-detected|task-failed-with-non-zero-code-return-code|test-completion-missing-error-error_monitor
ASTORIA,GA,1154427,AST SDC Test,FWI2504-09650,2025-01-30 14:03:46,RETEST,0,rsync-error|test-completion-missing-error-amd_cpu_power_virus
ASTORIA,GA,1154427,AST SDC Test,FWI2504-09650,2025-01-30 16:18:11,REPLACE- CPU,0,diorite pci string checking|diorite sanity check failed|diorite ssh connection failed|dump lpcsnoop service log at initial boot failed|no-host-console-output|no-output-detected|rsync-error|sync attachment to control server failed|test-completion-missing-error-dna
ASTORIA,GA,1154427,AST SDC Test,FWI2504-09650,2025-01-30 16:19:27,REPLACE- CPU,0,diorite pci string checking|diorite sanity check failed|diorite ssh connection failed|dump lpcsnoop service log at initial boot failed|no-host-console-output|no-output-detected|rsync-error|sync attachment to control server failed|test-completion-missing-error-dna
ASTORIA,GA,1154427,AST SDC Test,FWI2504-09650,2025-01-30 16:21:46,REPLACE- MOBO,0,diorite pci string checking|diorite sanity check failed|diorite ssh connection failed|dump lpcsnoop service log at initial boot failed|no-host-console-output|no-output-detected|rsync-error|sync attachment to control server failed|test-completion-missing-error-dna
ASTORIA,GA,1154427,AST SDC Test,FWI2504-09650,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2504-14184,2025-01-30 09:08:22,SDC_RETEST,0,rsync-error|test-completion-missing-error-rainbow
ASTORIA,GA,1154427,AST SDC Test,FWI2504-14184,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2504-14225,2025-01-30 11:09:44,SDC_RETEST,0,create host ssh connection failed|diorite pci string checking|rsync-error|test-completion-missing-error-rainbow
ASTORIA,GA,1154427,AST SDC Test,FWI2504-14225,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2504-14384,2025-01-29 18:56:19,SDC_RETEST,0,excessive-uncorrectable-cache-cpu-errors|rsync-error|test-completion-missing-error-maxcorestim
ASTORIA,GA,1154427,AST SDC Test,FWI2504-14384,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2504-14561,2025-01-29 17:43:55,SDC_RETEST,0,check boot number failed|no-output-detected|rsync-error|test-completion-missing-error-dna
ASTORIA,GA,1154427,AST SDC Test,FWI2504-14561,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2504-14587,2025-01-29 21:29:28,SDC_RETEST,0,rsync-error|test-completion-missing-error-rainbow
ASTORIA,GA,1154427,AST SDC Test,FWI2504-14587,2025-02-02 14:29:49,REPLACE- DIMM,0,acceptable-correctable-dimm-errors|excessive-uncorrectable-dimm-errors
ASTORIA,GA,1154427,AST SDC Test,FWI2504-14587,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2504-14605,2025-01-29 23:24:19,SDC_RETEST,0,rsync-error|test-completion-missing-error-rainbow
ASTORIA,GA,1154427,AST SDC Test,FWI2504-14605,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2506-13422,2025-02-08 08:48:54,SDC_RETEST,0,rsync-error|test-completion-missing-error-maxcorestim
ASTORIA,GA,1154427,AST SDC Test,FWI2506-13422,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2506-13470,2025-02-08 06:45:31,SDC_RETEST,0,rsync-error|test-completion-missing-error-cpu_checker_burnin
ASTORIA,GA,1154427,AST SDC Test,FWI2506-13470,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2506-13937,2025-02-06 23:22:13,SDC_RETEST,0,rsync-error|test-completion-missing-error-cpu_checker_burnin
ASTORIA,GA,1154427,AST SDC Test,FWI2506-13937,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2506-14170,2025-02-07 05:35:30,SDC_RETEST,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-cpu_checker_burnin
ASTORIA,GA,1154427,AST SDC Test,FWI2506-14170,2025-02-20 08:46:30,REPLACE- MOBO,0,excessive-correctable-core-cpu-errors|excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-cpu_checker_burnin
ASTORIA,GA,1154427,AST SDC Test,FWI2506-14170,2025-02-20 08:47:09,REPLACE- CPU,0,excessive-correctable-core-cpu-errors|excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-cpu_checker_burnin
ASTORIA,GA,1154427,AST SDC Test,FWI2506-14170,2025-02-20 08:47:44,REPLACE- CPU,0,excessive-correctable-core-cpu-errors|excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-cpu_checker_burnin
ASTORIA,GA,1154427,AST SDC Test,FWI2506-14170,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2506-14351,2025-02-07 06:22:23,SDC_RETEST,0,no-output-detected|rsync-error|test-completion-missing-error-dna
ASTORIA,GA,1154427,AST SDC Test,FWI2506-14351,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2506-14396,2025-02-10 11:11:51,SDC_RETEST,0,create host ssh connection failed|diorite pci string checking|rsync-error|test-completion-missing-error-maxcorestim
ASTORIA,GA,1154427,AST SDC Test,FWI2506-14396,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2506-15241,2025-02-08 03:16:22,SDC_RETEST,0,excessive-uncorrectable-core-cpu-errors|rsync-error|test-completion-missing-error-cpu_checker_burnin
ASTORIA,GA,1154427,AST SDC Test,FWI2506-15241,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2507-03688,2025-02-19 23:37:01,SDC_RETEST,0,error-monitor-procedural-error|no-output-detected|read-mce-tolerance-failed|rsync-error|task-failed-with-non-zero-code-return-code|test-completion-missing-error-dna
ASTORIA,GA,1154427,AST SDC Test,FWI2507-03688,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2507-03795,2025-02-18 23:53:45,SDC_RETEST,0,diorite pci string checking|diorite ssh connection failed|mobo boot failed|no-output-detected|rsync-error|test-completion-missing-error-dna
ASTORIA,GA,1154427,AST SDC Test,FWI2507-03795,2025-02-24 19:11:22,RETEST,0,diorite ssh connection failed|host-boot-issue-transaction-timeout|no-output-detected|rsync-error|test-completion-missing-error-maxcorestim
ASTORIA,GA,1154427,AST SDC Test,FWI2507-03795,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2507-03862,2025-02-20 07:39:24,SDC_RETEST,0,create host ssh connection failed|diorite pci string checking|rsync-error|test-completion-missing-error-cpu_checker_burnin
ASTORIA,GA,1154427,AST SDC Test,FWI2507-03862,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2507-04444,2025-02-15 00:57:49,SDC_RETEST,0,diorite ssh connection failed|host-boot-issue-transaction-timeout|rsync-error|test-completion-missing-error-amd_cpu_power_virus
ASTORIA,GA,1154427,AST SDC Test,FWI2507-04444,2025-02-15 01:56:27,RETEST,0,diorite ssh connection failed|host-boot-issue-transaction-timeout
ASTORIA,GA,1154427,AST SDC Test,FWI2507-04444,2025-02-16 10:10:31,RETEST,0,diorite ssh connection failed|host-boot-issue-transaction-timeout
ASTORIA,GA,1154427,AST SDC Test,FWI2507-04444,,,1,
ASTORIA,GA,1154427,AST SDC Test,FWI2507-04539,2025-02-18 16:47:37,SDC_RETEST,0,rsync-error|test-completion-missing-error-cpu_checker_burnin
